id;institución;nombre;categoria;descripcion;enlace
3485;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Renovación del Registro  Sanitario  de Productos Farmacéuticos Renovación con cambios -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3486;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Renovación del Registro  Sanitario  de Productos Farmacéuticos Renovación sin cambios -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3487;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Renovación del Registro Sanitario Renovación con cambios de Reconocimiento Mutuo de Productos Farmacéuticos -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3488;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Renovación del Registro  Sanitario Renovación sin cambios de Reconocimiento Mutuo de Productos Farmacéuticos -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3489;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro  Sanitario Nuevo de Productos Farmacéuticos Especialidad Farmacéutica Multiorigen -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3490;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro Sanitario Nuevo de Productos Farmacéuticos Especialidad Farmacéutica Innovador -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3491;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro  Sanitario Nuevo de Productos Farmacéuticos Tercero Autorizado -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3492;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro Sanitario Nuevo de Productos Farmacéuticos Especialidad Farmacéutica Abreviado (bajo Norma Técnica 57) -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3493;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro Sanitario Nuevo de Productos Farmacéuticos Producto Biotecnológico -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3494;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro Sanitario Nuevo de Productos Farmacéuticos Producto Biológico -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3495;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro Sanitario Nuevo de Productos Farmacéuticos Homologación del Registro Sanitario -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3496;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro Sanitario Nuevo Producto Natural Medicinal -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3497;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro Sanitario Nuevo Suplemento Dietético -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
